id,name,brand,category,price,image_url,skin_types,concerns_targeted,tags,ingredients
8f1fb955-19ae-430e-ae93-3851c27aaadb,Cetaphil Radiant Cleanser #250,Cetaphil,toner,83.74,https://via.placeholder.com/150?text=Product+250,dry,redness,soothing,hyaluronic acid;salicylic acid
a56a92ae-84b3-403c-a21a-27c4fbd19dcb,CeraVe Advanced Cleanser #251,CeraVe,toner,9.13,https://via.placeholder.com/150?text=Product+251,oily,dryness;acne,spf,hyaluronic acid;peptides
ea196c54-65e6-415e-86ee-7007b5ade50e,Neutrogena Radiant Cleanser #252,Neutrogena,serum,96.54,https://via.placeholder.com/150?text=Product+252,normal,wrinkles,anti-aging;hydrating,vitamin c;salicylic acid
bffc8a70-ac12-4d3d-9751-2341fe7afa98,Tata Harper Pure Mask #253,Tata,cleanser,60.41,https://via.placeholder.com/150?text=Product+253,sensitive;dry,oiliness;dryness,exfoliating;anti-aging;spf,niacinamide;squalane
8e1f71aa-c5d8-411d-86cd-c19e3f77aa14,SK-II Advanced Cream #254,SK-II,toner,10.07,https://via.placeholder.com/150?text=Product+254,dry,dark_spots,gentle,glycolic acid
c07d052b-e36a-4abf-833e-c2bf06f07cfe,Byoma Advanced Serum #255,Byoma,mask,74.25,https://via.placeholder.com/150?text=Product+255,normal,wrinkles,oil-free;spf,glycolic acid;ceramide
d0bde669-0e83-4ceb-8b24-5d7c911f338c,Glow Recipe Ultra Mask #256,Glow,mask,39.86,https://via.placeholder.com/150?text=Product+256,dry,dryness,rich;exfoliating,peptides;vitamin c;niacinamide
372a83a8-56b9-411c-9078-f1ffb53a8063,OSEA Pure Toner #257,OSEA,mask,89.47,https://via.placeholder.com/150?text=Product+257,dry,wrinkles,spf;gentle;hydrating,niacinamide
e9ea75bd-18cb-4457-b480-715a912641f1,OSEA Ultra Cream #258,OSEA,treatment,83.12,https://via.placeholder.com/150?text=Product+258,combination;dry,dark_spots;dryness,soothing;oil-free;spf,vitamin c
6b474f32-0926-44ef-a40c-73e830fe028b,Tata Harper Ultra Toner #259,Tata,cleanser,19.72,https://via.placeholder.com/150?text=Product+259,dry,acne,rich;spf,glycolic acid;niacinamide
b842d692-5acf-4604-b851-365748e0f6cd,Cetaphil Pure Toner #260,Cetaphil,moisturizer,89.41,https://via.placeholder.com/150?text=Product+260,oily;dry,dark_spots,rich;soothing,vitamin c;ceramide
9e0badad-31d1-44c8-81a3-1e1cc23a64c0,Dr Dennis Gross Ultra Cream #261,Dr,serum,38.42,https://via.placeholder.com/150?text=Product+261,sensitive,redness;dryness,anti-aging;hydrating,ceramide
802bc5cf-6e76-4168-a41f-d124711172c6,Summer Fridays Ultra Serum #262,Summer,serum,44.4,https://via.placeholder.com/150?text=Product+262,oily;dry,oiliness,spf,niacinamide
b489c7d4-509d-4a36-9829-797ebd83a956,OSEA Ultra Toner #263,OSEA,toner,63.1,https://via.placeholder.com/150?text=Product+263,oily,redness;dark_spots,anti-aging,peptides;ceramide
893c9616-a698-4c08-a561-d566e2607c14,Cocokind Hydra Mask #264,Cocokind,toner,25.19,https://via.placeholder.com/150?text=Product+264,sensitive,dryness,exfoliating,niacinamide;peptides
48850fca-4d5c-4c84-a66d-cc459f6bb548,Tata Harper Ultra Toner #265,Tata,serum,35.83,https://via.placeholder.com/150?text=Product+265,sensitive;combination,oiliness,rich,vitamin c
652ab8ba-47c9-4e69-9463-27e33311fc02,Kiehl's Radiant Toner #266,Kiehl's,cleanser,16.23,https://via.placeholder.com/150?text=Product+266,combination,oiliness;wrinkles,exfoliating;hydrating,niacinamide;hyaluronic acid;glycolic acid
dfde5e81-e856-4434-972c-f9e196960c06,Paula's Choice Radiant Cleanser #267,Paula's,treatment,27.34,https://via.placeholder.com/150?text=Product+267,dry;oily,dark_spots,soothing;oil-free;anti-aging,peptides
d8e99788-491a-4f86-8dcf-b61907677986,Tata Harper Ultra Mask #268,Tata,moisturizer,56.91,https://via.placeholder.com/150?text=Product+268,dry;normal,oiliness;dark_spots,soothing;spf,vitamin c;hyaluronic acid
279e16b8-b31c-43d2-b042-3393349e738e,Kiehl's Advanced Cleanser #269,Kiehl's,cleanser,95.52,https://via.placeholder.com/150?text=Product+269,normal;sensitive,acne,oil-free;exfoliating,salicylic acid;vitamin c
1f356e18-c251-47bf-a4cc-9c3d55eb6554,Cetaphil Radiant Cream #270,Cetaphil,serum,56.09,https://via.placeholder.com/150?text=Product+270,sensitive;combination,dark_spots;wrinkles,oil-free;soothing,ceramide;niacinamide;hyaluronic acid
78fb37ec-6689-4a68-b25c-9d19014383d3,EltaMD Ultra Cream #271,EltaMD,toner,58.75,https://via.placeholder.com/150?text=Product+271,normal,oiliness;dark_spots,hydrating;spf,peptides;ceramide
063330f1-3f16-45b8-8659-b71f6aa10528,Biossance Advanced Toner #272,Biossance,mask,97.32,https://via.placeholder.com/150?text=Product+272,combination;normal,dryness,rich,ceramide;retinol;niacinamide
e18b1e04-1e24-43aa-8b0e-2eef250358b7,Dr Dennis Gross Advanced Serum #273,Dr,serum,20.84,https://via.placeholder.com/150?text=Product+273,combination,wrinkles;dryness,spf,squalane;hyaluronic acid;ceramide
3f1bacf2-d751-4c8b-ad1e-a4b819b97664,Summer Fridays Pure Serum #274,Summer,serum,46.73,https://via.placeholder.com/150?text=Product+274,normal,wrinkles,hydrating,ceramide;retinol;niacinamide
debec086-5883-44f6-8610-cbcf16ce728b,Naturium Ultra Toner #275,Naturium,moisturizer,20.13,https://via.placeholder.com/150?text=Product+275,dry;normal,dryness,rich;hydrating;soothing,ceramide;peptides;glycolic acid
f0480f6b-a8da-48da-b775-8f914f4e2ce8,CeraVe Hydra Cream #276,CeraVe,cleanser,10.04,https://via.placeholder.com/150?text=Product+276,oily,oiliness;dark_spots,gentle;exfoliating,peptides
e65f1b69-eb57-4221-8adb-13439b63ec29,Tata Harper Radiant Serum #277,Tata,moisturizer,92.56,https://via.placeholder.com/150?text=Product+277,combination;oily,redness;dryness,brightening,peptides;glycolic acid
a7f21243-a902-4041-888c-81ccf8ea7684,The Ordinary Hydra Toner #278,The,serum,31.95,https://via.placeholder.com/150?text=Product+278,normal;oily,wrinkles;dryness,rich;spf;brightening,peptides;salicylic acid;niacinamide
e878032b-1781-4198-a259-bf006b66402b,Byoma Ultra Cream #279,Byoma,cleanser,20.0,https://via.placeholder.com/150?text=Product+279,oily;normal,dark_spots;redness,rich;brightening,peptides
c995dfbd-510e-4a03-a1ad-392f778b5123,Biossance Ultra Serum #280,Biossance,moisturizer,44.1,https://via.placeholder.com/150?text=Product+280,normal;combination,dryness;oiliness,soothing;brightening;gentle,squalane;hyaluronic acid
777bb184-8199-421f-93f6-fc6f86bc46f1,CeraVe Hydra Cream #281,CeraVe,cleanser,27.35,https://via.placeholder.com/150?text=Product+281,combination,dark_spots;wrinkles,exfoliating,squalane;vitamin c;retinol
c752cb92-9f13-4ee8-beec-adab5661d12d,Cetaphil Pure Cleanser #282,Cetaphil,moisturizer,48.96,https://via.placeholder.com/150?text=Product+282,oily,redness;wrinkles,soothing,vitamin c
2c955e36-f0c6-4815-a24d-6f23ac47e1a2,Glow Recipe Ultra Serum #283,Glow,moisturizer,23.71,https://via.placeholder.com/150?text=Product+283,sensitive;dry,acne,rich;gentle,retinol
44be1c27-7f7c-48f3-9c7d-fce74df25dcc,Innisfree Radiant Toner #284,Innisfree,mask,95.85,https://via.placeholder.com/150?text=Product+284,dry,acne;dryness,soothing,squalane;ceramide;vitamin c
29f5fbe4-a574-4d34-9da9-4ba9f841ddb2,Glow Recipe Pure Serum #285,Glow,serum,96.88,https://via.placeholder.com/150?text=Product+285,normal;combination,wrinkles,gentle;anti-aging;hydrating,retinol;peptides
6ef3a945-5437-495c-8f4f-c19aa12b53b0,Kiehl's Advanced Serum #286,Kiehl's,treatment,30.38,https://via.placeholder.com/150?text=Product+286,combination;oily,dryness;wrinkles,brightening;oil-free;exfoliating,retinol
e81fe027-f0ee-43dc-9d86-641c49841cb0,SK-II Ultra Serum #287,SK-II,moisturizer,50.1,https://via.placeholder.com/150?text=Product+287,sensitive,redness,hydrating,squalane;niacinamide;salicylic acid
d51d35d2-07b8-4c18-9a4c-a1d9c346ec38,CeraVe Radiant Serum #288,CeraVe,treatment,68.62,https://via.placeholder.com/150?text=Product+288,normal,dark_spots;wrinkles,spf,hyaluronic acid;retinol
2b8b8c9c-37cf-45b6-829c-f87b9cd76448,La Roche-Posay Radiant Cream #289,La,serum,22.33,https://via.placeholder.com/150?text=Product+289,combination,oiliness,rich,retinol;glycolic acid;niacinamide
1fa78075-d34f-4c53-a843-b07b988de389,Glow Recipe Hydra Serum #290,Glow,toner,33.97,https://via.placeholder.com/150?text=Product+290,oily;sensitive,dryness,rich,hyaluronic acid;salicylic acid;ceramide
ecb136ab-b161-4564-9101-6bf59c001904,Naturium Pure Cream #291,Naturium,mask,15.98,https://via.placeholder.com/150?text=Product+291,normal,oiliness,soothing,peptides;niacinamide
3c0400ce-f390-4ed8-b421-5c8b90e00013,Paula's Choice Radiant Toner #292,Paula's,cleanser,49.19,https://via.placeholder.com/150?text=Product+292,normal;dry,redness;dark_spots,gentle;brightening;soothing,salicylic acid;glycolic acid;retinol
6552870c-c6dc-45d5-b074-90027df47e0c,Cetaphil Hydra Cream #293,Cetaphil,moisturizer,88.61,https://via.placeholder.com/150?text=Product+293,sensitive,wrinkles;oiliness,brightening;anti-aging,hyaluronic acid;retinol;peptides
32b98c94-6057-4b2a-98e3-e9ff93299287,Dr Dennis Gross Radiant Toner #294,Dr,cleanser,61.22,https://via.placeholder.com/150?text=Product+294,sensitive,dryness;dark_spots,hydrating;anti-aging;exfoliating,salicylic acid;retinol
516766cc-c17c-4dcc-bb5d-0a0ec6bb695a,Neutrogena Hydra Mask #295,Neutrogena,toner,85.56,https://via.placeholder.com/150?text=Product+295,combination,acne,soothing;spf,niacinamide
d6dad45c-cfc1-4087-863f-58a8f1929ef5,SK-II Radiant Serum #296,SK-II,serum,30.01,https://via.placeholder.com/150?text=Product+296,combination;normal,redness;oiliness,gentle;hydrating;exfoliating,retinol;glycolic acid;vitamin c
a72c1e83-f4f4-4ca6-802a-6f1929fee483,Dr Dennis Gross Ultra Cleanser #297,Dr,cleanser,94.09,https://via.placeholder.com/150?text=Product+297,dry;normal,acne,brightening;spf,vitamin c;ceramide
9f0cbe28-86c6-467d-9b9a-ad051be8081d,The Ordinary Pure Cream #298,The,moisturizer,55.36,https://via.placeholder.com/150?text=Product+298,combination;oily,acne,spf;brightening,hyaluronic acid
7586773b-4255-403d-b892-9ded6807e397,Glow Recipe Radiant Serum #299,Glow,cleanser,24.11,https://via.placeholder.com/150?text=Product+299,dry,redness;acne,exfoliating,peptides
e36b9f77-b564-4241-867f-614524565a98,Paula's Choice Pure Serum #300,Paula's,cleanser,72.88,https://via.placeholder.com/150?text=Product+300,normal,oiliness,rich,salicylic acid;peptides;niacinamide
7c6476ad-36a9-4cf8-9cea-8ef075cc3b45,Byoma Radiant Serum #301,Byoma,treatment,59.29,https://via.placeholder.com/150?text=Product+301,dry;sensitive,redness,gentle;brightening,glycolic acid
391a809f-5f4f-4059-aafb-3fdb208d5f18,Dr Dennis Gross Advanced Mask #302,Dr,moisturizer,14.73,https://via.placeholder.com/150?text=Product+302,sensitive,redness,hydrating;oil-free;brightening,squalane;hyaluronic acid
a0f252c2-0e3d-43ea-b371-51ae19c118de,Kiehl's Advanced Toner #303,Kiehl's,toner,51.02,https://via.placeholder.com/150?text=Product+303,oily,oiliness;wrinkles,gentle;rich,glycolic acid;vitamin c;hyaluronic acid
428edd21-510d-4d8d-b15c-2a35dcfc7296,The Ordinary Hydra Toner #304,The,serum,68.33,https://via.placeholder.com/150?text=Product+304,dry;normal,acne;redness,brightening;rich,hyaluronic acid;glycolic acid
44e57c68-95f5-447d-b45d-b1651f7701b5,Tata Harper Hydra Toner #305,Tata,mask,83.44,https://via.placeholder.com/150?text=Product+305,oily;dry,redness,hydrating;spf,glycolic acid;vitamin c
fad9ad44-dff5-4a6e-889d-5f8879237818,CeraVe Hydra Cleanser #306,CeraVe,cleanser,87.65,https://via.placeholder.com/150?text=Product+306,oily,dark_spots;acne,oil-free;anti-aging,glycolic acid
d34a18f4-077f-48d2-827d-abfa10e421cc,Naturium Radiant Cream #307,Naturium,toner,19.9,https://via.placeholder.com/150?text=Product+307,combination;oily,dark_spots,oil-free,glycolic acid
f23f5478-ca1b-46ee-8897-f8e3b9e5e871,La Roche-Posay Hydra Mask #308,La,mask,66.24,https://via.placeholder.com/150?text=Product+308,oily;dry,wrinkles,anti-aging;soothing,peptides
de0c039b-3a77-425b-b552-a72d006a78db,The Ordinary Ultra Cream #309,The,cleanser,61.34,https://via.placeholder.com/150?text=Product+309,dry;normal,redness,spf,ceramide;hyaluronic acid
635ac03a-4a1b-4b79-8603-dddf23d4a407,Dr Dennis Gross Hydra Serum #310,Dr,serum,52.01,https://via.placeholder.com/150?text=Product+310,oily,acne,gentle,ceramide;niacinamide
8a41326e-860f-4cda-8ab5-826d8448283e,Neutrogena Ultra Toner #311,Neutrogena,treatment,9.05,https://via.placeholder.com/150?text=Product+311,normal,dryness,soothing,glycolic acid;niacinamide;salicylic acid
15c3a40f-c55a-436e-b653-81622f779aa8,Olay Hydra Cleanser #312,Olay,treatment,49.79,https://via.placeholder.com/150?text=Product+312,normal;dry,oiliness;redness,oil-free,vitamin c
21680d24-967a-47e4-93ff-957eeb3bb50d,Biossance Hydra Toner #313,Biossance,moisturizer,74.02,https://via.placeholder.com/150?text=Product+313,normal,redness,anti-aging;brightening;rich,retinol;niacinamide;hyaluronic acid
5d003724-1fce-4e42-9531-e4c26f309939,OSEA Ultra Toner #314,OSEA,cleanser,14.61,https://via.placeholder.com/150?text=Product+314,sensitive,dryness;redness,oil-free,peptides;niacinamide;ceramide
36db2549-6188-40ed-9b67-fbc7a5e734c5,SK-II Hydra Cleanser #315,SK-II,toner,25.14,https://via.placeholder.com/150?text=Product+315,combination,dark_spots;dryness,brightening,peptides;squalane
eecb1080-5a04-4a4d-8531-c5ab2d504a3b,The Ordinary Pure Serum #316,The,toner,34.22,https://via.placeholder.com/150?text=Product+316,normal,dark_spots;oiliness,oil-free;brightening;spf,peptides;hyaluronic acid;vitamin c
52203853-8a18-47eb-9569-c6f2126e41f4,The Ordinary Hydra Toner #317,The,moisturizer,44.16,https://via.placeholder.com/150?text=Product+317,sensitive,acne,soothing;gentle;rich,hyaluronic acid;peptides;vitamin c
498db4f6-082b-4969-be9a-3a0fea3912ac,SK-II Pure Toner #318,SK-II,toner,29.25,https://via.placeholder.com/150?text=Product+318,combination;oily,dryness,anti-aging;hydrating;rich,niacinamide;ceramide
3d207536-e5ea-42d8-8d9c-f7abbd51d2ee,Paula's Choice Pure Toner #319,Paula's,treatment,51.73,https://via.placeholder.com/150?text=Product+319,combination,acne;dryness,oil-free,niacinamide;retinol
c6db54f1-1ac9-4241-86ac-0bb83365a9be,OSEA Hydra Cleanser #320,OSEA,moisturizer,61.09,https://via.placeholder.com/150?text=Product+320,oily;combination,oiliness;dryness,brightening;oil-free,squalane
72fbaad7-1674-4969-b4d0-a91f18b25edd,Innisfree Ultra Cream #321,Innisfree,toner,99.45,https://via.placeholder.com/150?text=Product+321,dry,dark_spots;dryness,hydrating,ceramide
032fff0a-dfcc-453a-8805-dbee06439d9b,Innisfree Pure Mask #322,Innisfree,serum,47.43,https://via.placeholder.com/150?text=Product+322,oily;normal,redness;wrinkles,brightening,retinol
118521f9-7249-4d7e-a939-39d6cf188485,Glow Recipe Ultra Mask #323,Glow,mask,84.22,https://via.placeholder.com/150?text=Product+323,normal;sensitive,dark_spots,brightening,vitamin c;retinol
1706a39c-b321-4b55-8e0c-d877dceb6972,Biossance Radiant Cream #324,Biossance,mask,57.73,https://via.placeholder.com/150?text=Product+324,combination,oiliness,anti-aging;soothing;oil-free,peptides;vitamin c;salicylic acid
f448da79-9694-4cd4-89d1-0a73efac6aff,Summer Fridays Hydra Cream #325,Summer,mask,36.62,https://via.placeholder.com/150?text=Product+325,oily;normal,wrinkles;redness,hydrating;brightening;soothing,salicylic acid;squalane;hyaluronic acid
616da794-0bb3-4755-9155-ece0f67e6bcc,Dr Dennis Gross Radiant Serum #326,Dr,moisturizer,80.78,https://via.placeholder.com/150?text=Product+326,dry,dark_spots;wrinkles,anti-aging,retinol
6a8cc798-150e-46c6-8f9a-d9f28b8c2322,Cetaphil Advanced Cream #327,Cetaphil,treatment,29.39,https://via.placeholder.com/150?text=Product+327,dry;normal,wrinkles;redness,exfoliating;brightening,glycolic acid;peptides;squalane
ef2dbf0e-2330-4fc6-9e54-c9b41f68a879,Tata Harper Radiant Cleanser #328,Tata,moisturizer,6.72,https://via.placeholder.com/150?text=Product+328,oily;normal,wrinkles,gentle;oil-free,peptides;niacinamide;squalane
bd9bc365-e5b5-4156-935c-8d13245bc304,Glow Recipe Ultra Cream #329,Glow,serum,37.1,https://via.placeholder.com/150?text=Product+329,sensitive,wrinkles;oiliness,anti-aging;hydrating;oil-free,peptides;hyaluronic acid
a39ea9de-3b73-41dd-b083-3a8df250eded,Neutrogena Hydra Serum #330,Neutrogena,toner,70.48,https://via.placeholder.com/150?text=Product+330,combination,oiliness,gentle;spf,ceramide;squalane;retinol
4ccc3905-92b1-4c34-a243-1bd28d32e6be,Innisfree Pure Cream #331,Innisfree,serum,7.61,https://via.placeholder.com/150?text=Product+331,combination;dry,oiliness;acne,hydrating;gentle;spf,vitamin c;squalane
502d8991-bcb9-41ad-a7f8-466c596c856c,Kiehl's Hydra Toner #332,Kiehl's,toner,54.79,https://via.placeholder.com/150?text=Product+332,combination,oiliness;acne,exfoliating,niacinamide;salicylic acid;squalane
d88eadf7-2d12-473a-8b7b-d7e486941295,OSEA Hydra Cream #333,OSEA,cleanser,71.19,https://via.placeholder.com/150?text=Product+333,normal;dry,dark_spots,soothing,vitamin c
67907096-24e8-4c6b-b5b2-74e7afc05523,OSEA Hydra Cleanser #334,OSEA,toner,28.31,https://via.placeholder.com/150?text=Product+334,oily,dryness;acne,anti-aging;rich;soothing,peptides
78c0084f-c060-40fb-b168-e7647ac21519,Innisfree Advanced Cream #335,Innisfree,toner,18.39,https://via.placeholder.com/150?text=Product+335,oily,dark_spots,brightening;soothing,vitamin c
633f746c-73e0-4d89-9b51-fae162204ca7,EltaMD Ultra Serum #336,EltaMD,toner,59.13,https://via.placeholder.com/150?text=Product+336,dry;normal,oiliness,soothing;brightening;oil-free,glycolic acid;ceramide;vitamin c
330793e0-6f07-45fc-9b5d-771fffc96435,Neutrogena Ultra Toner #337,Neutrogena,mask,91.61,https://via.placeholder.com/150?text=Product+337,dry;oily,wrinkles,oil-free,squalane;salicylic acid
626c4fcb-b88d-4c2c-a91c-30a782dfe309,Dr Dennis Gross Advanced Toner #338,Dr,serum,7.26,https://via.placeholder.com/150?text=Product+338,oily,dryness,brightening;spf,squalane;retinol;peptides
fe03bf93-1b42-4677-ad82-914dc4b8f00e,Paula's Choice Ultra Cream #339,Paula's,toner,53.89,https://via.placeholder.com/150?text=Product+339,normal,acne,rich;oil-free,glycolic acid;retinol;vitamin c
7b78852b-3f0b-4fbe-9b91-67f8724bd1ea,SK-II Radiant Cleanser #340,SK-II,mask,57.62,https://via.placeholder.com/150?text=Product+340,oily;combination,dryness;acne,brightening,ceramide;retinol
1d14ebc8-760a-453b-9afd-6c45348ab1d3,Biossance Ultra Cream #341,Biossance,treatment,35.3,https://via.placeholder.com/150?text=Product+341,sensitive;oily,dryness,exfoliating;hydrating,vitamin c;retinol
28c9cbb9-6dd8-46f6-a582-6dca0419bf61,Cetaphil Hydra Serum #342,Cetaphil,moisturizer,32.39,https://via.placeholder.com/150?text=Product+342,dry,redness;wrinkles,exfoliating,retinol;vitamin c;salicylic acid
35468cc2-0667-446d-bdb7-b6231e7b320f,SK-II Hydra Cleanser #343,SK-II,treatment,18.64,https://via.placeholder.com/150?text=Product+343,sensitive;normal,redness,spf;brightening;oil-free,ceramide;retinol
eeaaf92c-3e02-4c57-af71-3e597e90be87,Biossance Pure Cream #344,Biossance,mask,22.38,https://via.placeholder.com/150?text=Product+344,sensitive;dry,wrinkles;oiliness,soothing,retinol
7a40e1bd-cf5d-452f-a533-c78aa190dd78,OSEA Pure Cream #345,OSEA,serum,68.39,https://via.placeholder.com/150?text=Product+345,combination,wrinkles,gentle;rich,vitamin c;niacinamide
7a3c695b-904f-463d-a7f7-b082c5e966ab,The Ordinary Radiant Cream #346,The,toner,50.75,https://via.placeholder.com/150?text=Product+346,dry,acne;dark_spots,spf;anti-aging,vitamin c
bbcebf77-235f-4bb3-b62c-e2e5686e670d,Cocokind Hydra Serum #347,Cocokind,moisturizer,62.98,https://via.placeholder.com/150?text=Product+347,sensitive;dry,oiliness,spf;brightening,salicylic acid;peptides
6c8e9c0a-a129-4133-956b-e9f866a0d678,Dr Dennis Gross Radiant Toner #348,Dr,treatment,11.37,https://via.placeholder.com/150?text=Product+348,sensitive;dry,dryness,anti-aging,retinol;niacinamide
387be6f1-c5a3-4481-9f70-695e1423950b,The Ordinary Radiant Toner #349,The,treatment,52.1,https://via.placeholder.com/150?text=Product+349,normal,oiliness,exfoliating,niacinamide;squalane
38f77e0b-4336-447f-9563-f21c6849bcca,Kiehl's Pure Toner #350,Kiehl's,treatment,82.52,https://via.placeholder.com/150?text=Product+350,combination;dry,wrinkles,hydrating,ceramide;glycolic acid;hyaluronic acid
6e1d8437-60ac-4221-8a84-203b0d75c389,La Roche-Posay Ultra Serum #351,La,moisturizer,58.32,https://via.placeholder.com/150?text=Product+351,oily;sensitive,acne,brightening;hydrating,peptides;squalane;ceramide
819385cd-831f-43ac-91eb-2948f29d8f1b,Naturium Ultra Mask #352,Naturium,mask,8.08,https://via.placeholder.com/150?text=Product+352,dry,redness,brightening,ceramide;squalane
672ff0c8-24b1-49d2-a056-ef03e73561fd,Byoma Hydra Mask #353,Byoma,serum,59.16,https://via.placeholder.com/150?text=Product+353,oily;dry,oiliness,oil-free;hydrating,salicylic acid;vitamin c;ceramide
17d1eb61-152a-4d1f-9114-e18683bc11b0,The Ordinary Radiant Serum #354,The,serum,96.99,https://via.placeholder.com/150?text=Product+354,dry;normal,wrinkles;redness,rich,vitamin c;hyaluronic acid;peptides
3119ecc4-4b2d-4f1f-bd28-aa69fcb27d40,The Ordinary Hydra Toner #355,The,mask,60.12,https://via.placeholder.com/150?text=Product+355,sensitive;combination,redness;wrinkles,brightening;spf;gentle,peptides;hyaluronic acid
bf90ac20-d4b7-4d54-86f2-d24086134ce1,Paula's Choice Ultra Mask #356,Paula's,treatment,45.54,https://via.placeholder.com/150?text=Product+356,sensitive;dry,dryness,oil-free;anti-aging;brightening,squalane;retinol
34ca6f63-bf82-44c8-8523-51ce1c480253,Glow Recipe Hydra Cleanser #357,Glow,toner,11.1,https://via.placeholder.com/150?text=Product+357,normal;sensitive,dark_spots,rich;exfoliating,glycolic acid
8222fa0c-5459-47d9-9e6d-eee408d80bde,Glow Recipe Pure Mask #358,Glow,moisturizer,61.13,https://via.placeholder.com/150?text=Product+358,dry;sensitive,dark_spots,brightening;exfoliating;oil-free,glycolic acid;salicylic acid;niacinamide
240315d6-3b95-41fa-b7fe-931206947766,Dr Dennis Gross Ultra Cleanser #359,Dr,cleanser,93.37,https://via.placeholder.com/150?text=Product+359,combination;dry,acne;wrinkles,rich,niacinamide;salicylic acid
744390af-b2c0-479c-b16c-87d637701350,Cocokind Pure Cleanser #360,Cocokind,serum,85.59,https://via.placeholder.com/150?text=Product+360,normal,dryness,brightening;soothing;gentle,ceramide
415b3c8a-b2a2-414f-a041-c0a8d08a2301,CeraVe Hydra Cleanser #361,CeraVe,cleanser,89.31,https://via.placeholder.com/150?text=Product+361,combination,wrinkles;dryness,gentle,retinol;glycolic acid
2345da63-295d-4ecc-9a7c-f7ca147d4077,Innisfree Ultra Cleanser #362,Innisfree,cleanser,38.24,https://via.placeholder.com/150?text=Product+362,oily;sensitive,dark_spots,rich,salicylic acid;glycolic acid;vitamin c
d597ff9e-6efc-4530-99bd-bcbcffd12dd6,Cetaphil Pure Cleanser #363,Cetaphil,treatment,35.46,https://via.placeholder.com/150?text=Product+363,dry;sensitive,wrinkles,gentle,glycolic acid;peptides;niacinamide
61de641d-995b-45bd-8f86-373c79ead48a,Tata Harper Ultra Mask #364,Tata,cleanser,17.47,https://via.placeholder.com/150?text=Product+364,combination;normal,oiliness;wrinkles,exfoliating;gentle,squalane
0da1bd55-40d3-467f-a3d6-62da7842b9c0,Cocokind Pure Toner #365,Cocokind,serum,20.15,https://via.placeholder.com/150?text=Product+365,dry,redness,spf,retinol
89ceffd6-700f-4188-a836-05afaa39488d,Neutrogena Hydra Toner #366,Neutrogena,cleanser,12.07,https://via.placeholder.com/150?text=Product+366,dry,redness,gentle,peptides
2879b515-36d7-4107-8ae5-914c0a0f6974,Neutrogena Radiant Cleanser #367,Neutrogena,toner,43.83,https://via.placeholder.com/150?text=Product+367,dry;combination,wrinkles;dryness,brightening;spf,salicylic acid
78e840fa-f9e7-4dc8-aa0b-3484307af18c,The Ordinary Pure Cream #368,The,cleanser,57.31,https://via.placeholder.com/150?text=Product+368,dry;combination,dryness;acne,gentle;anti-aging,niacinamide;peptides
b3477f3d-4a40-482a-9573-6d38c1f505c2,Summer Fridays Hydra Serum #369,Summer,moisturizer,47.58,https://via.placeholder.com/150?text=Product+369,dry,dryness,rich;brightening,retinol;peptides
954acad9-3fbc-4a3e-8af1-e2bea98ba073,Dr Dennis Gross Hydra Cream #370,Dr,treatment,24.0,https://via.placeholder.com/150?text=Product+370,combination;oily,wrinkles,brightening;spf;anti-aging,ceramide
11c6a9b8-8bea-4e78-9451-660d5f7faa48,Innisfree Radiant Cleanser #371,Innisfree,cleanser,81.49,https://via.placeholder.com/150?text=Product+371,sensitive;normal,acne,brightening;oil-free,retinol
cb03e696-9c3a-49b2-ba4a-9cca80c46709,Cetaphil Pure Cream #372,Cetaphil,serum,13.73,https://via.placeholder.com/150?text=Product+372,sensitive;combination,wrinkles;dark_spots,gentle;oil-free;exfoliating,salicylic acid
b7ef6999-bfff-4ece-b51b-999d603c61d8,Byoma Hydra Cleanser #373,Byoma,toner,69.01,https://via.placeholder.com/150?text=Product+373,combination,oiliness;acne,brightening,vitamin c;squalane;hyaluronic acid
8e48ac6f-a8aa-43bd-8579-fd7df6a82a5f,Naturium Pure Serum #374,Naturium,moisturizer,97.34,https://via.placeholder.com/150?text=Product+374,sensitive,wrinkles;redness,spf;anti-aging,hyaluronic acid
fa109009-a360-43aa-bf5d-940219c53cc6,Cetaphil Hydra Mask #375,Cetaphil,treatment,52.27,https://via.placeholder.com/150?text=Product+375,combination;oily,oiliness,exfoliating;rich,peptides;glycolic acid
10b614b0-9704-413b-8a6f-cfecb95a2260,Olay Advanced Cleanser #376,Olay,treatment,15.78,https://via.placeholder.com/150?text=Product+376,dry;sensitive,acne;dryness,oil-free;brightening,ceramide;niacinamide;salicylic acid
27058a3e-0c1c-4012-81e7-5669c8768de2,Glow Recipe Advanced Cleanser #377,Glow,serum,12.77,https://via.placeholder.com/150?text=Product+377,normal,acne;wrinkles,soothing;gentle,niacinamide
8fa06783-605e-41f0-8dfd-2105b379e408,OSEA Radiant Mask #378,OSEA,treatment,42.1,https://via.placeholder.com/150?text=Product+378,dry,oiliness,rich;spf;oil-free,peptides;retinol
bf89580d-ff7b-4616-a97d-7f5b8c37bf79,Tata Harper Advanced Mask #379,Tata,toner,8.37,https://via.placeholder.com/150?text=Product+379,combination;oily,acne,anti-aging;rich,ceramide;squalane;peptides
